,title,originallink,link,description,pubDate
5,"서울시-신한은행·카드·증권, 유망 <b>핀테크</b> 기업 6곳 지원",http://www.fnnews.com/news/202407221121059535,https://n.news.naver.com/mnews/article/014/0005216700?sid=102,"서울시가 신한은행·신한카드·신한투자증권과 함께 잠재력을 가진 <b>핀테크</b> 기업을 선정해 지원하기로 했다.... 서울시는 △<b>핀테크</b> △AI △디지털 마케팅 △빅데이터 △프롭테크 △알파, MZ, 시니어 특화 금융 △페이먼트... ","Mon, 22 Jul 2024 11:22:00 +0900"
6,"제4인뱅 노리는 더존비즈온, 中企 자금 유동성 숨통 틔운다",https://zdnet.co.kr/view/?no=20240722111904,https://n.news.naver.com/mnews/article/092/0002339087?sid=105,"더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 지난 19일 신한은행, SGI서울보증과 함께 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다고 22일 밝혔다. 이번 협약은 매출채권을 빠르게 현금화할 수... ","Mon, 22 Jul 2024 11:20:00 +0900"
7,와컴퍼니 주관 '전산경리 자격시험' 시행...웹케시 'AI경리나라' 활용,http://www.financialreview.co.kr/news/articleView.html?idxno=29809,http://www.financialreview.co.kr/news/articleView.html?idxno=29809,B2B <b>핀테크</b> 전문 기업 웹케시(대표 강원주)는 최초 시행되는 '전산경리 자격시험'의 수험용 프로그램으로 'AI경리나라'가 채택됐다고 22일 밝혔다. 국내 최초 중소사업장 대상 경리업무 전문인력 양성을 위한 전산경리... ,"Mon, 22 Jul 2024 11:18:00 +0900"
8,[Interview] 해외 송금 1위 <b>핀테크</b> 한패스 이근주 공동 대표 | “국경 없는 금...,https://economychosun.com/site/data/html_dir/2024/07/12/2024071200011.html,https://economychosun.com/site/data/html_dir/2024/07/12/2024071200011.html,전문 <b>핀테크</b> 기업 한패스의 이근주 공동 대표는 최근 인터뷰에서 국내 1위 송금 업체로 부상한 배경으로... 혁신적인 기술 기반의 테크 기업이 금융 서비스를 제공하는 <b>핀테크</b> 시대가 도래하면서 국내도 이와 유사한... ,"Mon, 22 Jul 2024 11:16:00 +0900"
9,"서울시, 신한은행·카드·증권과 <b>핀테크</b> 스타트업 6곳 육성",https://www.asiatoday.co.kr/view.php?key=20240722010013345,https://www.asiatoday.co.kr/view.php?key=20240722010013345,유망 <b>핀테크</b> 스타트업 205개사 지원 경쟁률 34:1…협업 대상 6개사 선발 오는 10월 최종 우승 기업 3개사 선정 서울시는 '제3회 피노베이션 챌린지'에 참여할 스타트업 6곳을 선정했다고 22일 밝혔다.이 프로그램은 <b>핀테크</b>... ,"Mon, 22 Jul 2024 11:16:00 +0900"
0,"유망 <b>핀테크</b> 기업 6곳, 신한은행·신한카드·증권과 협업",https://www.news1.kr/local/seoul/5486434,https://n.news.naver.com/mnews/article/421/0007678163?sid=102,서울시는 유망 <b>핀테크</b> 기업을 위한 개방형 혁신 프로그램(오픈 이노베이션)인 '피노베이션 챌린지'를 통해... 또 레몬트리(에듀<b>핀테크</b> 서비스)와 텔레픽스(위성정보 서비스)는 신한투자증권과 3개월간 협업하며... ,"Mon, 22 Jul 2024 11:15:00 +0900"
1,"서울시-신한은행·카드·증권, 유망 <b>핀테크</b> 스타트업 6곳 육성",https://www.yna.co.kr/view/AKR20240722022600004?input=1195m,https://n.news.naver.com/mnews/article/001/0014820760?sid=101,서울시는 신한은행·신한카드·신한투자증권과 함께 <b>핀테크</b> 혁신기술 보유 기업을 발굴·육성하는 '제3회... 또 서울<b>핀테크</b>랩과 신한퓨처스랩의 체계적인 <b>핀테크</b> 스타트업 육성·스케일업 프로그램을 지원받는다. 이후... ,"Mon, 22 Jul 2024 11:15:00 +0900"
2,"서울시·신한금융사들, <b>핀테크</b> 혁신기업 6개사 키운다",https://www.newsis.com/view/NISX20240719_0002818765,https://n.news.naver.com/mnews/article/003/0012680378?sid=102,유망 <b>핀테크</b> 스타트업 6곳을 선발했다고 22일 밝혔다. 올해 3회째 개최되는 '피노베이션 챌린지'에서는 잠재력 있는 혁신 금융기술을 보유한 스타트업 205개사가 지원해 경쟁률 34대1을 기록했다. 피노베이션이란 '<b>핀테크</b>... ,"Mon, 22 Jul 2024 11:15:00 +0900"
3,"34:1 경쟁률 뚫은 <b>핀테크</b> 혁신기업 6개사, 서울시·신한이 함께 키운다",https://www.newspim.com/news/view/20240722000352,https://www.newspim.com/news/view/20240722000352,서울시는 유망 <b>핀테크</b> 기업을 위한 개방형 혁신 프로그램(오픈이노베이션)인 '제3회 피노베이션 챌린지... (에듀<b>핀테크</b>) ▲텔레픽스(위성정보)는 신한투자증권과 3개월간 협업하며 금융서비스 사업화를 진행한다. 제3회... ,"Mon, 22 Jul 2024 11:15:00 +0900"
4,"태평양, 금융감독원 출신 가상자산 전문가 김효봉 변호사 영입",http://www.joseilbo.com/news/news_read.php?uid=521748&class=10&grp=,https://n.news.naver.com/mnews/article/123/0002338750?sid=101,"그는 태평양 TMT(정보기술·방송·통신)그룹에서 가상자산, <b>핀테크</b>, 자산운용 등 업무를 담당한다. 또 지난 5월 출범한 태평양 미래금융전략센터의 핵심 멤버로 활약하며 가상자산 분야의 규제 대응 업무를 수행할... ","Mon, 22 Jul 2024 11:14:00 +0900"
5,알파로직 '코리아 <b>핀테크</b> 위크 2024'에서 AI 금융데이터 혁신 예고,https://news.mtn.co.kr/news-detail/2024072211120746765,https://news.mtn.co.kr/news-detail/2024072211120746765,"국내 최대 <b>핀테크</b> 행사인 '코리아 <b>핀테크</b> 위크 2024'가 오는 8월 27일부터 29일까지 서울 동대문 디자인 플라자(DDP)에서 열린다. 올해 행사의 주제는 '<b>핀테크</b>와 인공지능, 금융의 미래를 열다'로, 매년 금융위원회와... ","Mon, 22 Jul 2024 11:14:00 +0900"
6,우여곡절 속 출시한 해외여행?펫 보험 비교 서비스..대형사 참여 숙제로 남아,http://kpenews.com/View.aspx?No=3308372,http://kpenews.com/View.aspx?No=3308372,보험 비교·추천 서비스는 금융당국이 보험 채널의 다양화와 경쟁 촉진을 위해 <b>핀테크</b>사의 플랫폼을 바탕으로 보험에 대한 비교·추천이 가능하게 만든 혁신금융서비스다. 올해 초 자동차보험과 용종보험 서비스가 가장... ,"Mon, 22 Jul 2024 11:10:00 +0900"
7,"中企매출채권 현금화, 비대면으로 손쉽게…테크핀레이팅스, 공급망금융지원 확...",https://www.etnews.com/20240722000126,https://n.news.naver.com/mnews/article/030/0003225389?sid=101,"더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 19일 신한은행, SGI서울보증과 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다고 밝혔다. 매출채권팩토링은 중소기업이 보유한 매출채권을 금융기관에... ","Mon, 22 Jul 2024 10:58:00 +0900"
8,"더존-신한銀-SGI서울보증, 中企 대상 매출채권팩토링 협력",https://www.dt.co.kr/contents.html?article_no=2024072202109931081002&ref=naver,https://n.news.naver.com/mnews/article/029/0002889344?sid=105,더존비즈온의 <b>핀테크</b> 전문 계열사 테크핀레이팅스는 신한은행 및 SGI서울보증과 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다고 22일 밝혔다. 이번 협약은 매출채권을 빠르게 현금화할 수 있는... ,"Mon, 22 Jul 2024 10:57:00 +0900"
9,&quot;한국에서 돈 벌고 내가 쓴다&quot;…MZ 외국인도 변했다,https://www.dt.co.kr/contents.html?article_no=2024072202109963084005&ref=naver,https://n.news.naver.com/mnews/article/029/0002889339?sid=101,이번 데이터 분석은 해외송금 전문 <b>핀테크</b>사인 글로벌머니익스프레스(GME)와 협업해 진행했다. 최근 4년 상반기 기준으로 분석한 결과에 따르면 2021년 부모·형제·배우자에게 송금하는 비율은 58%를 차지한 반면... ,"Mon, 22 Jul 2024 10:55:00 +0900"
0,"더존 테크핀레이팅스, 매출채권팩토링 지원 확대해 中企 지원",http://www.joseilbo.com/news/news_read.php?uid=521738&class=17&grp=,https://n.news.naver.com/mnews/article/123/0002338740?sid=101,"더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 지난 19일 신한은행, SGI서울보증과 함께 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다. 이번 협약은 매출채권을 빠르게 현금화할 수 있는... ","Mon, 22 Jul 2024 10:53:00 +0900"
1,"BC카드 &quot;국내 외국인 근로자, 본인 계좌 송금 비율 높아&quot;",http://www.sentv.co.kr/news/view/691433,http://www.sentv.co.kr/news/view/691433,BC카드와 해외송금 전문 <b>핀테크</b>사 글로벌머니익스프레스(이하 'GME')가 협업해 국내 거주 외국인 근로자 100만여명의 송금 및 소비 데이터 분석한 결과 부모∙형제∙배우자 등 가족 송금보다 본인 계좌 송금이... ,"Mon, 22 Jul 2024 10:52:00 +0900"
2,"더존 테크핀레이팅스-신한은행-SGI서울보증, 비대면 '매출채권팩토링' 으로 중...",https://www.digitaltoday.co.kr/news/articleView.html?idxno=526289,https://www.digitaltoday.co.kr/news/articleView.html?idxno=526289,"더존비즈온 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 19일 신한은행, SGI서울보증과 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다고 밝혔다. 이번 협약은 매출채권을 빠르게 현금화할 수 있는... ","Mon, 22 Jul 2024 10:52:00 +0900"
3,"태평양, 금감원 출신 김효봉 변호사 영입…가상자산 역량 강화",http://news.tf.co.kr/read/life/2117811.htm,https://n.news.naver.com/mnews/article/629/0000306413?sid=102,"김 변호사는 태평양 TMT(정보기술·방송·통신)그룹에 합류해 가상자산, <b>핀테크</b>, 자산운용 등 업무를 담당한다. 또 지난 5월 출범한 태평양 미래금융전략센터의 핵심 멤버로 활약하며 가상자산 분야의 규제 대응 업무를... ","Mon, 22 Jul 2024 10:51:00 +0900"
4,"더존 테크핀레이팅스, 신한은행‧SGI서울보증과 업무협약 체결",https://www.ezyeconomy.com/news/articleView.html?idxno=200661,https://www.ezyeconomy.com/news/articleView.html?idxno=200661,"더존비즈온의 <b>핀테크</b> 계열사인 테크핀레이팅스는 지난 19일 신한은행, SGI서울보증과 함께 '중소기업 공급맘금융 지원 확대를 위한 업무협약'을 체결했다고 22일 밝혔다. 이번 협약은 매출채권을 빠르게 현금화할 수 있는... ","Mon, 22 Jul 2024 10:44:00 +0900"
5,"인터넷銀 도전 나선 더존, 신한·SGI서울보증과 중소기업 유동성 지원",https://biz.chosun.com/industry/business-venture/2024/07/22/EC73JDECQ5GSFCIOIPUSEOBD5M/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001006430?sid=101,"비대면 ‘매출채권팩토링’으로 中企 매출채권 현금화 기업용 소프트웨어 회사 더존비즈온의 <b>핀테크</b>(금융+기술) 전문 계열사인 테크핀레이팅스는 19일 신한은행, SGI서울보증과 함께 ‘중소기업 공급망 금융 지원 확대를... ","Mon, 22 Jul 2024 10:44:00 +0900"
6,"와컴퍼니, 국내 최초 ‘전산경리 자격시험’ 시행… 실기 프로그램으로 웹케시...",http://www.globalepic.co.kr/view.php?ud=20240722103847117748439a4874_29,http://www.globalepic.co.kr/view.php?ud=20240722103847117748439a4874_29,B2B <b>핀테크</b> 전문 기업 웹케시(대표 강원주)가 최초 시행되는 ‘전산경리 자격시험’의 수험용 프로그램으로 ‘AI경리나라’가 채택됐다고 22일 밝혔다. 국내 최초 중소사업장 대상 경리업무 전문인력 양성을 위한... ,"Mon, 22 Jul 2024 10:42:00 +0900"
7,"더존 테크핀레이팅스, 신한은행·SGI서울보증과 中企 공급망금융 지원 협력",https://www.businessplus.kr/news/articleView.html?idxno=65542,https://www.businessplus.kr/news/articleView.html?idxno=65542,"/ 사진=테크핀레이팅스 더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 지난 19일 신한은행, SGI서울보증과 함께 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다고 22일 밝혔다. 이번 협약은... ","Mon, 22 Jul 2024 10:36:00 +0900"
8,라온시큐어 주가에 올라탈까...메타버스 플랫폼 전문기업 라온메타 설립 대박...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=278138,https://www.pinpointnews.co.kr/news/articleView.html?idxno=278138,사진=핀포인트 DB) <b>핀테크</b> 시장은 기술을 활용해 금융 서비스를 제공하는 회사를 의미하는 금융 기술의 약자이다. <b>핀테크</b>는 전통적인 금융 기관의 서비스에 비해 더 저렴하고 편리하며 접근성이 높은 금융 서비스를... ,"Mon, 22 Jul 2024 10:36:00 +0900"
9,"더존 테크핀레이팅스, '매출채권팩토링'으로 중소기업 공급망금융 지원 확대",https://www.insightkorea.co.kr/news/articleView.html?idxno=205506,https://www.insightkorea.co.kr/news/articleView.html?idxno=205506,"더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 19일 신한은행, SGI서울보증과 함께 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다고 22일 밝혔다. 이번 협약은 매출채권을 빠르게 현금화할 수 있는... ","Mon, 22 Jul 2024 10:30:00 +0900"
0,"더존-신한은행-SGI서울보증, '中企 공급망금융 지원 확대' 업무협약",http://www.sentv.co.kr/news/view/691421,http://www.sentv.co.kr/news/view/691421,"더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 지난 19일 신한은행, SGI서울보증과 함께 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다고 22일 밝혔다.이번 협약은 매출채권을 빠르게 현금화할 수... ","Mon, 22 Jul 2024 10:30:00 +0900"
1,트래블월렛 김형우 &quot;금융권 TSMC 꿈꾸죠&quot;,https://www.fetv.co.kr/news/article.html?no=170753,https://www.fetv.co.kr/news/article.html?no=170753,"C서비스 출시를 위해서는 B의 코어 시스템을 건드려야 하는데, 경력과 경험이 충분하지 않은 <b>핀테크</b>로선 바로 접근하는 게 쉽지 않다. 하지만 결제, 인프라 등 부가 서비스 시스템은 접근이 가능하다. 우리 클라우드를... ","Mon, 22 Jul 2024 10:28:00 +0900"
2,더존 테크핀레이팅스ㆍ신한은행ㆍSGI서울보증 업무협약…中企 공급망금융 지원...,https://www.etoday.co.kr/news/view/2382543,https://www.etoday.co.kr/news/view/2382543,"이투데이=정수천 기자 | 더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 19일 신한은행, SGI서울보증과 ‘중소기업 공급망금융 지원 확대를 위한 업무협약’을 체결했다고 22일 밝혔다. 이번 협약은 매출채권을... ","Mon, 22 Jul 2024 10:22:00 +0900"
3,“STO 법제화 절실…기업 조달 길 트고 국가 재정적자 해결도 가능”,http://www.edaily.co.kr/news/newspath.asp?newsid=01105366638957144,https://n.news.naver.com/mnews/article/018/0005794711?sid=101,강 회장은 기획재정부 국장 등 30년간 공직 생활을 거쳐 현재 △한국블록체인기업진흥협회 사무총장 △한국<b>핀테크</b>학회 부회장 △한국디지털자산사업자연합 회장으로 활동하고 있다. “STO 시장 열리려면 당국의 관심... ,"Mon, 22 Jul 2024 10:20:00 +0900"
