,title,link,image,author,discount,publisher,pubdate,isbn,description
0,와이코프 패턴 (전설적인 트레이딩 교과서),https://search.shopping.naver.com/book/catalog/46634141619,https://shopping-phinf.pstatic.net/main_4663414/46634141619.20240326093130.jpg,데이비드 와이스,18000,이레미디어,20240426,9791193394267,"몇몇 투자자의 독점물이던 
‘와이코프 패턴’이 드디어 한국시장에 소개된다!

기술적 분석의 선구자 와이코프가 만들어 낸
가격, 거래량과 관련한 투자법에 대한 모든 것!

《와이코프 패턴》은 기술적 분석의 선구자인 와이코프의 트레이딩법을 재해석한 책이다. 공자는 “진정한 스승은 오래된 것을 되살려서 새것을 알려주는 사람”이라고 했는데, 데이비드 와이스가 여기에 들어맞는다. 저자인 데이비드 와이스는 와이코프의 강좌와 투자서뿐만 아니라 그의 이론으로 강의하는 유명 강사 밥 에번스의 비유도 가져와 이 책에 녹여낸다. 즉 와이코프와 와이코프 패턴을 심도 있게 분석한 사람의 개념을 가져와 현대적 토대에 결합시키는 역할을 데이비드 와이스가 자처한 것이다.
이 책은 바 차트와 파동 차트를 통해 매매 기회를 찾는 방법을 여러 사례와 더불어 알려 준다. 그 과정은 거래량과 상방 및 하방 진전 비교, 긴 바와 짧은 바를 통한 변동성 또는 부재 살피기, 바 차트의 종가 고찰, 상방 돌출 또는 하방 돌출의 단축 살피기 등으로 이뤄져 있다. 이 책의 추천사를 써준 알렉산더 엘더 박사는 다음과 같이 말했다. “이 책은 서둘러 읽으면 안 된다. 최대한 많은 것을 얻어내려면 이 책에 담긴 수많은 메시지가 머릿속에 자리 잡도록 해야 한다. 이 책은 대충 훑어보아서는 안 된다. 이 책에 더 많은 주의를 기울일수록 더 큰 혜택을 얻게 될 것이다.”
이 책에서는 와이코프의 테이프 분석 도구를 응용하는 방법을 소개하는데 이는 오늘날의 주식시장 및 선물시장이 지닌 변동성에 매우 적합하다. 와이코프와 가격/거래량 행태에 대한 모든 것을 실은 책이라 할 수 있다."
1,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다 (평생 월 500만 원씩 버는 30일 기적의 배당 파이프라인 공략집),https://search.shopping.naver.com/book/catalog/44305507621,https://shopping-phinf.pstatic.net/main_4430550/44305507621.20231129092011.jpg,송민섭(수페TV),21600,21세기북스,20231206,9791171171989,"“잘 키운 배당주 하나가 마르지 않는 돈의 샘물이 된다!”
배당왕 수페TV의 죽을 때까지 월급 받는 시크릿 대공개!
투자 초보도 누구나 따라 할 수 있는 기적의 배당투자 입문서

빠른 시장 트렌드 분석과 꼼꼼한 투자 지식으로 초중급 주식투자자들에게 신뢰를 얻고 있는 유튜브 채널 ‘수페TV’는 다년간 한국 주식은 물론이고 미국 주식에 투자하며 경제적 자유를 이루는 데 성공한 파이어족이다. 개인투자자로서 튼튼한 부의 파이프라인을 얻기까지 겪었던 수많은 실패와 성공 사례를 연구해 낮은 리스크로 꾸준한 수입을 얻을 수 있는 최상의 배당투자 전략을 정리했고, 그 결과물과 실전 노하우를 『나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다』에 오롯이 담았다.
이 책은 하루하루 회사 일에 쫓기는 월급쟁이에서 벗어나기 위해 경제 공부와 주식투자를 하는 사람들의 마음을 단단하게 지탱해줄 투자 마인드셋은 물론이고, 예상 투자 수익금과 리스크 파악, 기업정보 분석, 개인 투자성향별 ETF 찾는 법과 포트폴리오 관리 등 투자 지식과 인사이트를 총망라해 30일 동안 따라 할 수 있도록 밀도 있게 구성했다. 투자 용어는 물론이고 유용한 사이트까지 모조리 담아 주식투자를 처음 해보는 초보투자자도 이 책 하나로 반평생 동안 제2의 월급을 받는 마스터플랜을 세워볼 수 있을 것이다."
2,"미국주식 무작정 따라하기 (기초부터 투자 전략까지 단계별로 알려 주는 미국주식투자 입문서, 2024년 개정판)",https://search.shopping.naver.com/book/catalog/47077371622,https://shopping-phinf.pstatic.net/main_4707737/47077371622.20240416112427.jpg,장우석^이항영,19800,길벗,20240430,9791140709137,"아직도 국내주식투자에만 머물러 있는가?
국내주식이 어렵다면 미국주식에서 투자의 해법을 찾아보자!
《미국주식 무작정 따라하기》로 미국주식투자를 시작해보자!

2019년 코로나19로 인해 전 세계적으로 엄청난 변화의 소용돌이가 몰아쳤다. 그 와중에 미국 증시가 급등하면서 국내 주식투자에만 머물러 있던 투자자들이 미국주식이라는 신세계로 눈을 돌리게 되었다. 국내뿐 아니라 미국주식의 상승장에 합류해 큰 수익을 얻은 개미들은 잠시 주춤하는 지금 시장에서도 다시금 상승의 희망을 찾고 있다.
하지만 여전히 주식투자를 망설이는 사람들, 잘 알지도 못하는 외국 주식에 투자하기 꺼려하는 사람들이 있다. 하지만 주식 초보자들이 간과하는 것이 있다. 사실 미국주식은 그 어떤 주식보다 비교적 안전하다는 것이다. 전 세계 주식시장에서 미국이 차지하는 비중이 60% 정도인 데 반해 우리나라는 2% 남짓에 불과하다. 게다가 미국기업들은 주주친화적이고, 혁신을 거듭하며, 굵직한 사건들을 거치며 더욱 견고해졌다. 그래서 누군가는 미국주식을 두고 ‘유일하게 잃지 않는 투자’라고도 말한다.
아직도 미국주식을 시작하지 않았다면 당장 《미국주식 무작정 따라하기》를 따라해보자. 빠른 수익을 원하는 사람, 느긋한 마음으로 노후를 준비하는 사람 모두에게 좋은 투자 정보와 전략을 알려줄 것이다."
3,유목민의 투자의 정석,https://search.shopping.naver.com/book/catalog/45166105621,https://shopping-phinf.pstatic.net/main_4516610/45166105621.20240112070812.jpg,유목민,25200,리더스북,20240117,9788901279282,"“투자는 그렇게 하는 것이 아니다”
이제 시작하는 입문자부터, 방향 잃고 헤매는 투자자까지
인생을 바꾸는 단 한 권의 올라운드 투자 수업

★ 누적 300억 ‘개미의 전설’ 유목민의 수익 완전 정복
★ 경제경영 1위, 누적 20만 부 베스트셀러 저자 신작 
★ 주식의 기초부터 테마주 매매 노하우까지, ‘주식의 정석책’ 탄생!

HTS 활용 가이드부터 차트와 재료, 시황 읽는 법, 
종목을 고르는 촘촘한 거름망 관점과 매매 노하우, 
다가올 대세장 ‘2025 축의 전환’에 관한 통찰까지 모두 담았다! 
대한민국의 모든 개미를 위한, 가장 현실적인 투자 가이드

직장인 개미들의 필독서, 가장 현실적인 주식투자 가이드로 손꼽히는 『나의 월급 독립 프로젝트』 『나의 투자는 새벽 4시에 시작된다』의 저자. 500만 원으로 시작해 7년 만에 거둔 누적 수익 300억 원에 대한 계좌 이력을 공개 인증해 화제를 불러일으켰던 ‘개미의 전설’ 유목민의 신작이 출간되었다. 
2020년의 대세장에서 포스트코로나의 하락장까지, 롤러코스터 같은 장세를 거치며 대한민국 개미들은 괜찮은 수익을 지속적으로 거두려면 제대로 된 공부가 필요하다는 것을 실감했다. 『유목민의 투자의 정석』은 그 필요에 정확히 충족하는 책이다. 저자는 다가올 2025년 ‘미국 기술주 르네상스’ 시대에 대응하기 위해 지금이야말로 주식 공부에 과감히 시간과 노력을 투자해야 할 때라고 단언한다. 
제목 그대로, 모든 개미 투자자를 위한 ‘정석책’을 쓰기 위해 저자는 자신의 투자 노하우와 통찰을 모두 쏟아부었다. 주식과 시장에 관한 ‘기본 지식’부터 실전에서 갈고 닦은 ‘수익 감각’까지, 폭넓은 구성과 상세한 설명으로써 초보 단계의 투자자가 중급으로 올라설 수 있는 데 필요한 마중물을 최대한 담아냈다. 
이제 막 투자를 시작하는 입문자부터 방향을 잃고 헤매는 투자자까지, 자기만의 관점을 정립하고 주식 인생의 기본기를 제대로 다질 수 있도록 돕는 최고의 투자 수업이 될 것이다."
4,초수익 성장주 투자 (세계에서 가장 비밀스러운 주식 투자 시스템),https://search.shopping.naver.com/book/catalog/38203723630,https://shopping-phinf.pstatic.net/main_3820372/38203723630.20230919131145.jpg,마크 미너비니,22500,이레미디어,20230317,9791191328790,"마크의 책은 모든 투자자의 책꽂이에 있어야 한다.
-데이비드 라이언, 3회 연속 전미투자대회 우승자

《초수익 성장주 투자》는 ‘투자의 신’이라 불리는 마크 미너비니의 국내 첫 번역본이다. 마크 미너비니를 소개하면, 몇 천 달러이던 주식 계좌를 수백만 달러로 불렸고, 특히 1997년에는 25만 달러(한화 약 3억 1000만 원)를 가지고 전미투자대회에 참가해서 무려 155퍼센트의 수익률로 우승하기도 했다. 이외에도 1994년부터 2000년까지 연평균 220퍼센트의 수익률(누적수익률 3만 3,500퍼센트)을 기록했으며, 손실이 난 분기는 단 한 번으로 알려져 있다.

이 책은 성장주 투자에 대해 다루고 있지만, 우리가 흔히 아는 테마주로 대표되는 위험한 성장주와는 거리가 있다. 마크 미너비니가 말하는 성장주는 재무제표 면에서 확실하게 성장하는 종목이다. 이러한 주식은 언제 사고파는지도 중요하다. 역사가 말해 주듯이 계속 오르기만 하는 종목은 없다. 그에 따라 저자는 주식의 사이클을 1단계에서 4단계까지 그의 차트 예시를 통해 이야기하며 언제 사고팔아야 하는지를 알려준다. 즉 확실하게 초고수익을 얻고자 한다면 들어가는 타이밍과 빠져나오는 시점을 익혀야 한다. 성장할 것 같은 종목을 고르고, 해당 종목을 적절한 때 매수 매도해야 하며, 이 과정에서 잘못 들어갔다면 확실한 손절점을 정해서 손실을 보더라도 빠져나와야 결과적으로 수익을 볼 수 있다는 것이다. 초고수익은 운으로 만들어지지 않는다. 마크 미너비니가 공유한 투자법을 통해 모두 차세대 애플, 구글, 스타벅스를 찾길 바란다."
5,돌파매매 전략 (전미투자대회 우승자들의 핵심 매매 기법),https://search.shopping.naver.com/book/catalog/44751993621,https://shopping-phinf.pstatic.net/main_4475199/44751993621.20231221070811.jpg,systrader79^김대현,16650,이레미디어,20240117,9791193394168,"현존 최강의 전략을 
국내 주식시장에 적용시킨 최초의 서적!

니콜라스 다바스, 윌리엄 오닐, 마크 미너비니, 데이비드 라이언, 댄 쟁거 등 전설적인 트레이더들이 공통적으로 사용한 전략인 돌파매매 기법을 다룬 책이다. 돌파매매의 핵심 원리, 셋업, 매물대와 차트 패턴 분석, 종목 선정, 진입 시점, 손절매, 수익 쿠션 확보, 자금 관리 등 돌파매매에 필요한 기초 이론부터 실전 투자에 도움 되는 예시까지 상세하게 다루고 있다. 
특히 리버모어의 ‘최소 저항선’, 윌리엄 오닐의 ‘손잡이가 달린 컵’이 국내의 주식들에게 어떻게 적용되는지에 대해 100개가 넘는 차트 예시를 들어 설명하고 있는데, 우리나라 서점가에도 추세추종과 관련한 책이 속속 나오고 있지만 여전히 국내 주식시장에서 어떻게 활용할 것인지에 대한 책은 전무하다는 점에서 이 부분에 보다 힘을 실었다고 볼 수 있다. 부록에는 두 저자에 건네진 질문에 대한 답변과 두 저자의 올해 대박주 매매 일지가 실려 있다. 이를 통해 혼란스러웠던 올해 주식시장에서 어떻게 매매하면 좋았을지를 유추해 볼 수도 있을 것이다. 
또한 추천사 지면에는 이 책에 실린 돌파매매 전략을 코인 투자에 접목시킨 경험기가 담겨 있는데, 강환국 저자가 직접 돌파매매 전략을 실전 투자해 봄으로써 코인 시장에서도 큰 수익을 낼 수 있음을 증명해 주었다. 주식 투자자뿐만 아니라 코인 투자를 하는 투자자들에게도 이 책을 자신 있게 권한다."
6,"제시 리버모어의 주식투자 바이블(정식 계약 완역판) (월스트리트의 전설, 추세매매의 아버지)",https://search.shopping.naver.com/book/catalog/37933402625,https://shopping-phinf.pstatic.net/main_3793340/37933402625.20230926085145.jpg,제시 리버모어,15750,이레미디어,20230310,9791191328776,"인류의 역사상 리버모어보다 뛰어난 투자자는 없었다
_마크 미너비니

그의 방법은 종종 모방되지만 결코 넘어설 수는 없다
_알렉산더 엘더

★★★ 제시 리버모어의 유일한 저서, 《How to Trade in Stocks》 정식 계약 완역판!
★★★ 제시 리버모어 최고의 권위자, 리처드 스미튼의 해설 수록!

윌리엄 오닐, 마크 미너비니, 알렉산더 엘더 등이 예찬하는 투자의 전설이자 ‘월스트리트의 곰’, ‘추세매매의 아버지’라고 불리는 제시 리버모어는 월스트리트 역사상 가장 위대한 개인 투자자이다. 《어느 주식투자자의 회상》의 실제 주인공이기도 한 그의 획기적인 타이밍 기법, 자금관리 시스템, 고도의 모멘텀 접근법 등은 80여 년이 지난 지금까지도 그 가치를 인정받고 있다. 이 책은 제시 리버모어 최고의 권위자라고 할 수 있는 리처드 스미튼이 현대에 맞게 그의 투자 철학과 기법을 재해석하고 있다. 리처드 스미튼은 개인 문서와 가족들로부터 입수한 자료를 통해 리버모어의 주식 매매기법에 관한 귀중한 자료를 제공함과 동시에 이러한 정보를 이용해 현대의 기술적 투자 기법에 접목하는 방법을 제시하고자 하였다. 또한, 최초의 시장 패턴 분석법이자 여전히 시장 패턴을 추적하고 기록하는 가장 정확한 방법으로 알려진 ‘리버모어의 마켓 키’도 함께 수록하였다. 위대한 투자자 제시 리버모어의 투자 기법은 현대에도 가장 유용한 기법으로 인정받고 있다. 제시 리버모어의 냉철한 투자 혜안과 리처드 스미튼의 철저한 분석은, 투자의 원칙을 세우지 못하고 우왕좌왕하고 있는 투자자들에게 확고한 길을 제시할 것이다."
7,"미국주식 처음공부 (시작부터 술술 풀리고 바로 써먹는, 개정판)",https://search.shopping.naver.com/book/catalog/45148773618,https://shopping-phinf.pstatic.net/main_4514877/45148773618.20240111070929.jpg,수미숨(상의민)^애니정,17550,이레미디어,20240205,9791193394151,"‘처음공부’ 시리즈의 첫 번째, 《미국주식 처음공부》의 개정판!

이레미디어에서 처음 선보인 ‘처음공부’ 시리즈다. 월급만으로는 자산 증식을 꿈꾸기 어려운 시대, 미국주식에 투자하고 싶지만 무엇을 어떻게 시작해야 할지 막막한 초보자들이 믿고 따라할 수 있도록 2030의 눈높이 맞춘 《미국주식 처음공부》가 첫 번째로 나왔다.

특히 이 책의 저자들은 평범한 밀레니얼 세대 직장인으로서, 미국시장에 처음 뛰어들며 겪은 시행착오와 경험, 노하우 등의 소중한 정보를 꼼꼼하게 정리했다. 초보자의 눈높이에 맞춘 친절하고 풍부한 설명, 다양한 그래픽 자료를 포함하여 누가 보아도 금방 이해할 수 있는 점이 가장 큰 특징이다."
8,라오어의 미국주식 밸류 리밸런싱 (레버리지가 아니면 평범한 인생을 바꿀 수 없다),https://search.shopping.naver.com/book/catalog/34345746671,https://shopping-phinf.pstatic.net/main_3434574/34345746671.20221019135950.jpg,라오어,16200,알키,20220829,9791169252218,"“단언컨대, 이 책의 가치는 10년 뒤 재평가될 것이다!”
변화하는 시장에 대응하는 TQQQ 장기투자 마법공식
‘미국주식 무한매수법’ 열풍의 주역 라오어의 후속작!

☆ 1971년부터 2021년까지 12,846회에 달하는 나스닥지수 백테스트! ☆
☆ 독창적이고 수학적인 공식, 투자성향에 따른 위험도와 수익률 조절 ☆
☆ 화제의 유튜브 ‘월 50만 원으로 10억 원 만들기’ 연재 ☆
☆ 밸류 리밸런싱 ‘실력공식’ 특별 수록 ☆

장기투자의 핵심은 ‘시간’이다. 그러나 실제 개인 투자자가 장투를 하기란 쉽지 않다. 종목을 고르는 단계부터 어려움에 처하며, 어렵게 종목을 선택하더라도 계속해서 난관에 처한다. 지금이 고점인지 저점인지 알 수 없는 상황에서 하락에 대한 공포를 오랜 시간 이겨내야 하며, 만약 투자 후반부에 하락장을 맞이하면 기대한 수익률을 달성하기 어려워진다. 주기적으로 꾸준히 주식을 매수하는 적립식 장투의 경우 그동안 쌓인 투자금 때문에 ‘물타기’도 효과를 발휘하기 힘들다.
  ‘밸류 리밸런싱’은 무한매수법으로 미국주식 열풍을 이끈 라오어의 새로운 투자법이다. 무한매수법이 단타였다면 밸류 리밸런싱은 TQQQ 장기투자법을 다룬다. 밸류 리밸런싱의 특별함은 바로 장투에 있어 시간을 ‘내 편’으로 만든다는 것에 있다. 라오어는 1971년부터 2021년까지 장장 51년간의 나스닥지수에 대한 백테스트를 바탕으로 자신만의 독창적인 투자공식 ‘밸류 리밸런싱’을 개발했다. 소수점 이하 둘째 자리까지 정확하게 제시하는 공식에 따라 장투의 어려움은 최소화하면서 장점은 최대한으로 누릴 수 있다. 무엇보다 자신의 투자금과 투자성향에 맞춰 위험도와 수익률은 물론, 적립식·거치식·인출식 등 투자형태까지 자유롭게 ‘튜닝’할 수 있다는 것이 장점이다.
  인생은 유한하다. 30년 뒤에 자산이 10배로 불어난들 내가 좋아하는 것을 충분히 누릴 수 있을까? 나이를 너무 먹고 경제적 자유를 얻는 것으론 부족하다. 조금이라도 빨리 경제적 자유를 달성해야 한다. 사실상 레버리지가 아니면 불가능하다. 많은 사람들이 레버리지 상품의 위험성을 경고하지만 레버리지는 잘못이 없다. 계획적으로 다루면 충분히 효과적으로 투자를 이어갈 수 있다. 경제적 자유를 꿈꾸는 당신에게, 바로 이 책이 해답이 될 것이다."
9,주식투자 최적의 타이밍을 잡는 법 (월스트리트의 전설적인 시장분석가에게 배우는),https://search.shopping.naver.com/book/catalog/32486054452,https://shopping-phinf.pstatic.net/main_3248605/32486054452.20230927071540.jpg,스탠 와인스타인,19800,플로우,20201214,9791191228366,"중고시장에서 10배 이상 가격으로 거래되던 〈주식투자 백전불패〉 개정증보판
1988년 출간 후 33년간 아마존 초장기 베스트셀러
국내 주식투자 커뮤니티에서 13년간 회자된 투자필독서

기술적 분석의 필독 고전
아마존 33년, 국내 13년 베스트셀러
2020년 개정완역판 출간

주식 투자 전략은 크게 두 가지로 본다. 하나는 기본적 분석(펀터멘털)으로, 기업의 공시, 재무제표, 현금흐름표 등을 통해 기업 가치를 분석하여 실적이나 경쟁력 등 내외부적 요인을 바탕으로 투자를 결정하는 전통적인 방식이다. 또 하나는 기술적 분석이다. 차트, 거래량, 보조지표 등 주가 흐름 속에서 일정한 패턴이나 추세를 찾아 미래 주가를 예측하여 투자하는 방법이다. 

기술적 분석에서 차트 우선주의 철학으로 주식투자자들의 호응을 끌어낸 유명한 책이 스탠 와인스타인이 쓴 《Stan Weinstein's Secrets For Profiting in Bull and Bear Markets》이다. 이 책은 1988년 미국에서 처음 출간되었고 국내에는 2007년에 《차트로 배우는 주식투자 백전불패》라는 제목으로 번역 출간되었다. 번역본은 이후 절판되었고 주식투자자들에게 ‘기술적 분석의 바이블’, ‘투자자를 위한 고전’ 으로 불리며 추천도서와 필독서 목록에 이름을 올렸다. 그러나 절판 이후 재출간이 되지 않았고 투자자들 사이에 입소문으로만 전해져 중고도서 시장에서 정가의 10배 이상 가격으로 거래되어왔다. 

이 책에는 주식 주기 4단계에 따른 차트 읽기의 기본, 성공률을 높이는 주식 선택 방식, 손대지 말아야 할 주식 알아보는 법, 높은 수익을 보장하는 매수법, 팔아야 할 시점을 알아보는 법 등 주식 투자를 하는 이들이 궁금해하는 모든 것을 담았다. 또한 2007년판에서 누락된 ‘공매도’ 부분을 추가했고, 역자 해설과 역자 주 등 충실한 보충 해설을 달았으며, 본문의 미미한 오류를 바로잡아 완역판의 틀을 갖추었다. 온전한 형태로 재출간된 이 책에서 열렬하게 강연하는 저자의 목소리를 그대로 느낄 수 있을 것이다."
0,주식투자 리스타트 (왜 나는 주식투자로 돈을 못 벌까?),https://search.shopping.naver.com/book/catalog/32441427883,https://shopping-phinf.pstatic.net/main_3244142/32441427883.20221019141710.jpg,systrader79,16200,에디터,20120718,9788967440008,"당신의 주식투자는 안녕하십니까?

『주식투자 리스타트』는 회원수 33만 명이 넘는 네이버 주식 카페 ‘주식차트연구소’에서 칼럼을 쓰는 현직 의사 systrader79가 주식시장의 원리와 리스크에 대해 이야기한다. 주식시장의 예측 불가능한 리스크를 최소화하는 방법은 종목 선정이나 매매 기법이 아니라 자금 관리와 장세 판단이라고 말하는 저자는 90% 이상이 실제로 손실을 보면서도 여전히 ‘좋은 종목 하나’로 대박을 꿈꾸는 개인투자자들에게 투자의 개념 자체를 바꾸라고 조언한다. 부단한 노력과 시행착오를 통해 깨달은 저자가 투자의 원리를 차근차근 가르쳐주는 이 책을 통해 성공투자의 길로 나아갈 수 있을 것이다."
