,title,originallink,link,description,pubDate
5,"크레더, 일본 디지털에셋마켓츠와 맞손…현지 블록체인 시장 진출 가속",http://www.koit.co.kr/news/articleView.html?idxno=124102,http://www.koit.co.kr/news/articleView.html?idxno=124102,"일본암호자산거래협회(JVCEA)와 <b>핀테크</b>협회, 토큰증권협회(JSTA)에 소속돼 있다. 이번 MOU에 따라 양사는 기술적 및 사업적 연계를 강화할 예정이다. 특히 크레더는 지팡구코인에 대응해 RWA 생태계 확대를 위한 글로벌... ","Tue, 23 Jul 2024 15:16:00 +0900"
6,"[위클리오늘] 신한은행, 서울시와 '피노베이션 챌린지 스타트업' 선발",http://www.weeklytoday.com/news/articleView.html?idxno=640536,http://www.weeklytoday.com/news/articleView.html?idxno=640536,"신한은행과 신한카드, 신한투자증권은 서울시와 함께 공동으로 <b>핀테크</b> 혁신 스타트업을 육성하는 '제3회 피노베이션 챌린지 : EXPANSION'을 진행해 6개 스타트업을 선발했다. 피노베이션 챌린지는 <b>핀테크</b> 산업을 육성하고... ","Tue, 23 Jul 2024 15:08:00 +0900"
7,[데일리픽] 이더리움 현물 ETF 승인…테슬라 전기차 부진 원인은?,https://www.digitaltoday.co.kr/news/articleView.html?idxno=526510,https://www.digitaltoday.co.kr/news/articleView.html?idxno=526510,"[자료: 수호아이오] ■ 수호아이오, 한국은행 CBDC 기반 디지털 바우처 관리 플랫폼 구축 사업 참여 블록체인 <b>핀테크</b> 전문기업 수호아이오는 한국은행 중앙은행 디지털화폐(CBDC) 사업에 참여한다고 23일 밝혔다.... ","Tue, 23 Jul 2024 14:52:00 +0900"
8,11번가‧쿠팡‧에스아이빌리지 “호텔부터 레저용품까지…‘여름휴가’ 알차게...,https://www.news2day.co.kr/article/20240723500180,https://www.news2day.co.kr/article/20240723500180,[사진=신세계인터내셔날] 신세계인터내셔날의 자체 디지털 플랫폼 에스아이빌리지(S.I.VILLAGE)는 <b>핀테크</b> 기업 ‘트래블월렛’과 함께 오는 8월 18일까지 ‘바캉스 쇼핑 프로모션’을 진행한다. 트래블월렛은 글로벌... ,"Tue, 23 Jul 2024 14:50:00 +0900"
9,"신한은행·카드·투자증권, 서울시와 제3회 피노베이션 챌린지 스타트업 6개사...",https://www.ngetnews.com/news/articleView.html?idxno=509408,https://www.ngetnews.com/news/articleView.html?idxno=509408,공동으로 <b>핀테크</b> 혁신 스타트업을 육성하는 '제3회 피노베이션 챌린지 : EXPANSION'을 진행해 6개 스타트업을 선발했다고 23일 밝혔다. 피노베이션 챌린지는 <b>핀테크</b> 산업을 육성하고 글로벌 금융 시장을 선도할 예비 유니콘... ,"Tue, 23 Jul 2024 14:48:00 +0900"
0,'채널톡' 도입한 트래블월렛 &quot;단순문의 응대 25% 감소&quot;,https://www.newsis.com/view/NISX20240723_0002822256,https://n.news.naver.com/mnews/article/003/0012683399?sid=101,채널코퍼레이션은 올인원 AI 메신저 '채널톡'을 통해 환전 특화 <b>핀테크</b> 기업 트래블월렛의 단순문의 응대 건수를 1년 만에 최대 25% 감소시켰다고 23일 밝혔다. 채널코퍼레이션은 지난 5월부터 트래블월렛의 상담 업무... ,"Tue, 23 Jul 2024 14:43:00 +0900"
1,'유럽 블루오션' 폴란드로 향하는 은행권,http://www.hansbiz.co.kr/news/articleView.html?idxno=704273,http://www.hansbiz.co.kr/news/articleView.html?idxno=704273,"김주현 금융위원장은 지난 3월, 폴란드를 방문해 한-폴란드 은행협회간 MOU 체결식 및 공동 세미나, 폴란드 금융감독청장과 회담, 폴란드 현지 진출 기업 간담회, 한국-폴란드 <b>핀테크</b> 세미나 등을 통해 K-금융 수출을 위한... ","Tue, 23 Jul 2024 14:42:00 +0900"
2,"신한은행·카드·증권, 서울시와 '피노베이션 챌린지' 스타트업 6개사 선발",http://www.globalepic.co.kr/view.php?ud=20240723093025345662abca1943_29,http://www.globalepic.co.kr/view.php?ud=20240723093025345662abca1943_29,공동으로 <b>핀테크</b> 혁신 스타트업을 육성하는 ‘제3회 피노베이션 챌린지 : EXPANSION’을 진행해 6개 스타트업을 선발했다고 23일 밝혔다. 피노베이션 챌린지는 <b>핀테크</b> 산업을 육성하고 글로벌 금융 시장을 선도할 예비... ,"Tue, 23 Jul 2024 14:34:00 +0900"
3,"채널톡, 트래블월렛에 서비스 공급…&quot;단순문의 응대 25%↓&quot;",http://www.itdaily.kr/news/articleView.html?idxno=225455,http://www.itdaily.kr/news/articleView.html?idxno=225455,채널코퍼레이션(대표 최시원)은 올인원 인공지능(AI) 메신저 '채널톡'을 통해 환전 특화 <b>핀테크</b> 기업 트래블월렛(대표 김형우)의 단순문의 응대 건수를 1년 만에 최대 25% 감소시켰다고 23일 밝혔다. 채널코퍼레이션은... ,"Tue, 23 Jul 2024 14:30:00 +0900"
4,[오늘의 은행리뷰] 산업은행·KB국민은행·신한은행,http://www.financialreview.co.kr/news/articleView.html?idxno=29836,http://www.financialreview.co.kr/news/articleView.html?idxno=29836,"또, 신한카드와 신한투자증권이 참여해 서울시와 공동으로 진행하는 <b>핀테크</b> 혁신 스타트업 육성 프로그램... 공동으로 <b>핀테크</b> 혁신 스타트업을 육성하는 '제3회 피노베이션 챌린지 : EXPANSION'을 진행해 6개 스타트업을... ","Tue, 23 Jul 2024 14:28:00 +0900"
5,피노베이션 챌린지 스타트업 6개사 선발···신한금융·서울시 협력,http://www.4th.kr/news/articleView.html?idxno=2066339,http://www.4th.kr/news/articleView.html?idxno=2066339,"포쓰저널 박소연 기자 사진=신한은행 서울시민을 위한 혁신 <b>핀테크</b> 스타트업 발굴·지원을 위해 서울시와 신한금융그룹이 손을 잡았다. 신한은행, 신한카드, 신한투자증권은 서울시와 공동으로 <b>핀테크</b> 혁신 스타트업을... ","Tue, 23 Jul 2024 14:12:00 +0900"
6,[오늘의 장바구니] 롯데마트·G마켓·라한호텔 외,http://www.newsprime.co.kr/news/article.html?no=647568,http://www.newsprime.co.kr/news/article.html?no=647568,신세계인터내셔날의 자체 디지털 플랫폼 에스아이빌리지(S.I.VILLAGE)는 <b>핀테크</b> 기업 '트래블월렛'과 함께 오는 8월18일까지 '바캉스 쇼핑 프로모션'을 진행한다. 트래블월렛은 글로벌 페이먼트 서비스 기업으로 전 세계... ,"Tue, 23 Jul 2024 14:08:00 +0900"
7,"신한은행, 카드·증권·서울시와 피노베이션 챌린지 스타트업 선발",https://www.psnews.co.kr/news/articleView.html?idxno=2061653,https://www.psnews.co.kr/news/articleView.html?idxno=2061653,공동으로 <b>핀테크</b> 혁신 스타트업을 육성하는 '제3회 피노베이션 챌린지:EXPANSION'을 진행해 6개 스타트업을 선발했다고 23일 밝혔다. 피노베이션 챌린지는 <b>핀테크</b> 산업을 육성하고 글로벌 금융 시장을 선도할 예비 유니콘... ,"Tue, 23 Jul 2024 14:03:00 +0900"
8,"웹케시그룹, 캄보디아에서 IT로 청년들의 내일을 밝힌다",https://www.gukjenews.com/news/articleView.html?idxno=3050212,https://www.gukjenews.com/news/articleView.html?idxno=3050212,웹케시그룹이 지원하는 캄보디아 HRD센터 12기 기초반 수료식이 프놈펜 호텔에서 성료됐다.(사진제공=웹케시그룹) B2B <b>핀테크</b> &amp; SaaS 전문 기업 웹케시그룹이 캄보디아에 위치한 한국소프트웨어 HRD센터에서 열린... ,"Tue, 23 Jul 2024 13:58:00 +0900"
9,"웹케시그룹, 캄보디아 HRD센터 12번째 졸업식 개최 &quot;IT 인재 육성&quot;",https://www.socialvalue.kr/news/view/1065588016561994,https://www.socialvalue.kr/news/view/1065588016561994,B2B <b>핀테크</b> &amp; SaaS 전문 기업 웹케시그룹이 캄보디아에서 IT로 청년들의 내일을 밝힌다. 웹케시그룹(회장 석창규)은 캄보디아에 위치한 한국소프트웨어 HRD센터에서 열린 12기 기초반 수료식이 성황리에 마무리됐다고... ,"Tue, 23 Jul 2024 13:56:00 +0900"
0,"신한은행·카드·증권, 서울시와 '피노베이션 챌린지' 스타트업 6개사 선발",https://daily.hankooki.com/news/articleView.html?idxno=1109082,https://daily.hankooki.com/news/articleView.html?idxno=1109082,"공동으로 <b>핀테크</b> 혁신 스타트업을 육성하는 '제3회 피노베이션 챌린지 : EXPANSION'을 진행해 6개 스타트업을 선발했다. 사진=신한은행  신한은행과 신한카드, 신한투자증권은 서울시와 함께 공동으로 <b>핀테크</b> 혁신... ","Tue, 23 Jul 2024 13:54:00 +0900"
1,"구글 페이·폰페, 인도 결제 시장 점유율 소폭 감소",https://www.digitaltoday.co.kr/news/articleView.html?idxno=526493,https://www.digitaltoday.co.kr/news/articleView.html?idxno=526493,"[사진: 구글 페이] 인도 <b>핀테크</b> 스타트업 폰페(PhonePe)와 구글 페이의 인도 결제 시장 점유율이 소폭... UPI는 인도 국립결제공사(NPCI)가 운영하며, 은행과 <b>핀테크</b> 앱을 연결해 사용자가 즉시 송금할 수 있는... ","Tue, 23 Jul 2024 13:46:00 +0900"
2,"신한금융, 서울시와 함께 피노베이션 챌린지 스타트업 6개사 선발",https://www.lcnews.co.kr/news/articleView.html?idxno=80438,https://www.lcnews.co.kr/news/articleView.html?idxno=80438,"라이센스뉴스 = 김상미 기자 | 신한금융그룹이 서울시와 함께 서울시민을 위한 혁신 <b>핀테크</b> 스타트업 발굴•지원에 나섰다. 이와 관련 신한은행과 신한카드, 신한투자증권은 서울시와 함께 공동으로 <b>핀테크</b> 혁신... ","Tue, 23 Jul 2024 13:44:00 +0900"
3,"[더벨][i-point]아이티센, 글로벌 RWA 생태계 확대",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407231118299160101531,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407231118299160101531,"주요 주주사는 도쿄거래소에 상장된 인터트레이드와 미쓰이물산, 일본거래소그룹(JPX) 등으로 구성돼 있으며, 일본암호자산거래협회(JVCEA)와 <b>핀테크</b>협회, 토큰증권협회(JSTA)에 소속돼 있다. 이번 MOU에 따라 양사는... ","Tue, 23 Jul 2024 13:38:00 +0900"
4,지역 기반시설에 주민이 3천만원까지 투자한다,https://www.smarttoday.co.kr/news/articleView.html?idxno=55778,https://www.smarttoday.co.kr/news/articleView.html?idxno=55778,"온라인투자연계금융은 대부업의 P2P금융(Peer to Peer finance)을 제도권에 편입한 것으로, 온라인 플랫폼이 대출과 투자를 연결하는 <b>핀테크</b> 산업이다. 관련 기업으로 8퍼센트, 렌딧, 피플펀드 등이 대표적이다.","Tue, 23 Jul 2024 13:34:00 +0900"
5,"AMZ뱅크, 농업인과 MZ세대를 위한 챌린저뱅크 설립 추진 자문위원회 출범",https://www.nbntv.co.kr/news/articleView.html?idxno=3021668,https://www.nbntv.co.kr/news/articleView.html?idxno=3021668,"이번에 출범한 자문위원회는 대학교수 출신의 전문가들로 구성되어 있으며, 인터넷전문은행 AMZ뱅크 설립 예비인가 심사에 필요한 정보기술(IT), <b>핀테크</b>(금융기술), 금융, 법률, 소비자, 회계, 리스크 관리 등 7개 분야에... ","Tue, 23 Jul 2024 13:22:00 +0900"
6,"신한은행·카드·서울시, 스타트업 6개사 선발",https://zdnet.co.kr/view/?no=20240723132130,https://n.news.naver.com/mnews/article/092/0002339263?sid=105,"신한은행과 신한카드, 신한투자증권은 서울시와 함께 공동으로 <b>핀테크</b> 혁신 스타트업을 육성하는 ‘제3회 피노베이션 챌린지'를 진행해 6개 스타트업을 선발했다고 23일 밝혔다. 피노베이션 챌린지는 <b>핀테크</b> 산업을... ","Tue, 23 Jul 2024 13:22:00 +0900"
7,"아이티센, 글로벌 RWA 생태계 확대",https://www.tokenpost.kr/article-188304,https://www.tokenpost.kr/article-188304,"주요 주주사는 도쿄거래소에 상장된 인터트레이드와 미쓰이물산, 일본거래소그룹(JPX) 등으로 구성돼 있으며, 일본암호자산거래협회(JVCEA)와 <b>핀테크</b>협회, 토큰증권협회(JSTA)에 소속돼 있다. 이번 MOU에 따라 양사는... ","Tue, 23 Jul 2024 13:20:00 +0900"
8,"서울시·씨엔티테크, 트리플에스 통합데모데이 개최",https://www.venturesquare.net/933576,https://www.venturesquare.net/933576,"트리플에스 통합데모데이는 6개 기관(건국대학교 창업지원단, 서대문구청, 서울창조경제혁신센터, 제2서울<b>핀테크</b>랩, 숭실대학교 창업지원단, 캠퍼스타운 기업성장센터)이 참여하는 데모데이 프로그램이다. 이... ","Tue, 23 Jul 2024 13:07:00 +0900"
9,[내일의 눈]보험은 역시 ‘팔기’가 어렵다,https://www.naeil.com/news/read/517634?ref=naver,https://www.naeil.com/news/read/517634?ref=naver,"혁신금융서비스 사업자로 지정된 <b>핀테크</b>사들이 사용자 친화적 인터페이스(UI)를 구현해 복잡한 보험상품을... 하지만 비교 추천 목록에 새로운 상품군이 이름을 올릴 때마다 <b>핀테크</b>사와 보험사간 수수료율 논란, 보험사의... ","Tue, 23 Jul 2024 13:02:00 +0900"
0,"신한은행•신한카드•신한투자증권, 서울시와 제3회 피노베이션 챌린지 스타트...",https://www.geconomy.co.kr/news/article.html?no=287119,https://www.geconomy.co.kr/news/article.html?no=287119,"혁신 <b>핀테크</b> 스타트업 발굴•지원 - 혁신 기술을 가진 205개사 지원해 34:1의 경쟁률 기록, 6개사 본선 선발 - 최종 선발 스타트업에 투자 기회 제공 및 신한퓨처스랩, 서울<b>핀테크</b>랩의 체계적 육성프로그램 지원 지이코노미... ","Tue, 23 Jul 2024 13:00:00 +0900"
1,"아이티센, 글로벌 '실물연계자산' 생태계 확대",https://www.datanet.co.kr/news/articleView.html?idxno=195269,https://www.datanet.co.kr/news/articleView.html?idxno=195269,"주요 주주사는 도쿄거래소에 상장된 인터트레이드와 미쓰이물산, 일본거래소그룹(JPX) 등으로 구성돼 있으며, 일본암호자산거래협회(JVCEA)와 <b>핀테크</b>협회, 토큰증권협회(JSTA)에 소속돼 있다. 이번 MOU에 따라 양사는... ","Tue, 23 Jul 2024 13:00:00 +0900"
2,"신한은행-서울시, 피노베이션 챌린지 스타트업 선발",https://www.meconomynews.com/news/articleView.html?idxno=97260,https://www.meconomynews.com/news/articleView.html?idxno=97260,"피노베이션 챌린지는 서울시와 신한금융그룹이 추진 중인 <b>핀테크</b> 특화 오픈이노베이션이다. <b>핀테크</b> 산업을 육성하고 글로벌 금융 시장을 선도할 예비 유니콘 <b>핀테크</b> 기업을 발굴하고 있다. 올해는 신한은행, 신한카드... ","Tue, 23 Jul 2024 12:40:00 +0900"
3,"신한은행, 서울시와 피노베이션 챌린지 스타트업 6개사 선발",https://www.viva100.com/main/view.php?key=20240723010006979,https://www.viva100.com/main/view.php?key=20240723010006979,공동으로 <b>핀테크</b> 혁신 스타트업을 육성하는 ‘제3회 피노베이션 챌린지 : EXPANSION’을 진행해 6개 스타트업을 선발했다고 23일 밝혔다.피노베이션 챌린지는 <b>핀테크</b> 산업을 육성하고 글로벌 금융 시장을 선도할 예비... ,"Tue, 23 Jul 2024 12:38:00 +0900"
4,"트래블월렛, 채널톡 도입 후 단순문의 응대 25% 감소",http://www.newsprime.co.kr/news/article.html?no=647557,http://www.newsprime.co.kr/news/article.html?no=647557,채널코퍼레이션이 올인원 AI 메신저 채널톡을 통해 환전 특화 <b>핀테크</b> 기업 트래블월렛의 단순 문의 응대 건수를 도입 1년 만에 최대 25% 감소시켰다고 23일 밝혔다. 채널코퍼레이션(대표 최시원)은 지난 5월부터... ,"Tue, 23 Jul 2024 12:30:00 +0900"
5,"신한금융그룹, 제3회 피노베이션 챌린지 스타트업 선발",https://www.ezyeconomy.com/news/articleView.html?idxno=200734,https://www.ezyeconomy.com/news/articleView.html?idxno=200734,"신한은행과 신한카드, 신한투자증권이 서울시와 공동으로 <b>핀테크</b> 혁신 스타트업을 육성하는 '제3회 피노베이션 챌린지 : EXPANSION'을 진행했다고 23일 밝혔다. 피노베이션 챌린지는 <b>핀테크</b> 산업을 육성하고 글로벌 금융... ","Tue, 23 Jul 2024 12:18:00 +0900"
